method,minhash_depth,cms_width,cms_depth,size_minhash,size_cms,time_minhash,time_cms,error_minhash,error_cms,jaccard_similarity
MinHash,50.0,,,200.0,,0.000011,,0.15289256198347112,,0.6528925619834711
MinHash,100.0,,,400.0,,0.000018,,0.05289256198347114,,0.6528925619834711
MinHash,200.0,,,800.0,,0.000033,,0.02789256198347112,,0.6528925619834711
MinHash,300.0,,,1200.0,,0.000051,,0.022892561983471116,,0.6528925619834711
MinHash,400.0,,,1600.0,,0.000070,,0.01039256198347116,,0.6528925619834711
MinHash,500.0,,,2000.0,,0.000093,,0.012892561983471107,,0.6528925619834711
MinHash,600.0,,,2400.0,,0.000109,,0.011225895316804402,,0.6528925619834711
MinHash,700.0,,,2800.0,,0.000129,,0.012892561983471107,,0.6528925619834711
MinHash,800.0,,,3200.0,,0.000147,,0.02039256198347117,,0.6528925619834711
MinHash,900.0,,,3600.0,,0.000167,,0.01733700642791558,,0.6528925619834711
MinHash,1000.0,,,4000.0,,0.000187,,0.021892561983471115,,0.6528925619834711
MinHash,1100.0,,,4400.0,,0.000209,,0.016528925619834767,,0.6528925619834711
MinHash,1200.0,,,4800.0,,0.000226,,0.014559228650137812,,0.6528925619834711
MinHash,1300.0,,,5200.0,,0.000245,,0.017507946598855684,,0.6528925619834711
MinHash,1400.0,,,5600.0,,0.000262,,0.020035419126328224,,0.6528925619834711
MinHash,1500.0,,,6000.0,,0.000284,,0.02022589531680441,,0.6528925619834711
MinHash,1600.0,,,6400.0,,0.000302,,0.01601756198347115,,0.6528925619834711
MinHash,1700.0,,,6800.0,,0.000325,,0.013480797277588774,,0.6528925619834711
MinHash,1800.0,,,7200.0,,0.000340,,0.011225895316804402,,0.6528925619834711
MinHash,1900.0,,,7600.0,,0.000364,,0.00973466724662897,,0.6528925619834711
MinHash,2000.0,,,8000.0,,0.000380,,0.006892561983471102,,0.6528925619834711
CountMinSketch,,25.0,2.0,,297.0,,0.000011,,0.056509147418238315,0.6528925619834711
CountMinSketch,,50.0,2.0,,380.0,,0.000019,,0.007547454620929095,0.6528925619834711
CountMinSketch,,100.0,2.0,,405.0,,0.000036,,0.007547454620929095,0.6528925619834711
CountMinSketch,,150.0,2.0,,477.0,,0.000055,,0.007547454620929095,0.6528925619834711
CountMinSketch,,200.0,2.0,,518.0,,0.000076,,0.0,0.6528925619834711
CountMinSketch,,250.0,2.0,,527.0,,0.000098,,0.0,0.6528925619834711
CountMinSketch,,300.0,2.0,,553.0,,0.000123,,0.007547454620929095,0.6528925619834711
CountMinSketch,,350.0,2.0,,569.0,,0.000139,,0.007547454620929095,0.6528925619834711
CountMinSketch,,400.0,2.0,,626.0,,0.000161,,0.0,0.6528925619834711
CountMinSketch,,450.0,2.0,,635.0,,0.000182,,0.007547454620929095,0.6528925619834711
CountMinSketch,,500.0,2.0,,653.0,,0.000204,,0.0,0.6528925619834711
CountMinSketch,,550.0,2.0,,701.0,,0.000227,,0.0,0.6528925619834711
CountMinSketch,,600.0,2.0,,718.0,,0.000250,,0.0,0.6528925619834711
CountMinSketch,,650.0,2.0,,751.0,,0.000269,,0.0,0.6528925619834711
CountMinSketch,,700.0,2.0,,745.0,,0.000288,,0.007547454620929095,0.6528925619834711
CountMinSketch,,750.0,2.0,,801.0,,0.000309,,0.0,0.6528925619834711
CountMinSketch,,800.0,2.0,,826.0,,0.000332,,0.0,0.6528925619834711
CountMinSketch,,850.0,2.0,,851.0,,0.000351,,0.0,0.6528925619834711
CountMinSketch,,900.0,2.0,,861.0,,0.000378,,0.007547454620929095,0.6528925619834711
CountMinSketch,,950.0,2.0,,901.0,,0.000395,,0.0,0.6528925619834711
CountMinSketch,,1000.0,2.0,,926.0,,0.000412,,0.0,0.6528925619834711
