cms,chembl_release.csv,creation_date,"high",1,0,0,544,1.0,1.0,1.0,1.0,7.409546613693237,0.7,chembl_1000_5
cms_sampling,chembl_release.csv,creation_date,"high",1,0,0,544,1.0,1.0,1.0,1.0,3.6843936443328857,0.7,chembl_1000_5
cms_earlystopping,chembl_release.csv,creation_date,"high",1,0,0,544,1.0,1.0,1.0,1.0,0.38367462158203125,0.7,chembl_1000_5
cms_minhash,chembl_release.csv,creation_date,"high",1,0,0,544,1.0,1.0,1.0,1.0,0.02370476722717285,0.7,chembl_1000_5
cms_minhash_lsh,chembl_release.csv,creation_date,"high",1,0,0,544,1.0,1.0,1.0,1.0,0.0003941059112548828,0.7,chembl_1000_5
cms,relationship_type.csv,relationship_type,"high",1,0,0,544,1.0,1.0,1.0,1.0,7.46809196472168,0.7,chembl_1000_5
cms_sampling,relationship_type.csv,relationship_type,"high",1,0,0,544,1.0,1.0,1.0,1.0,3.71771240234375,0.7,chembl_1000_5
cms_earlystopping,relationship_type.csv,relationship_type,"high",1,0,0,544,1.0,1.0,1.0,1.0,0.3880288600921631,0.7,chembl_1000_5
cms_minhash,relationship_type.csv,relationship_type,"high",1,0,0,544,1.0,1.0,1.0,1.0,0.023654460906982422,0.7,chembl_1000_5
cms_minhash_lsh,relationship_type.csv,relationship_type,"high",1,0,0,544,1.0,1.0,1.0,1.0,0.0004248619079589844,0.7,chembl_1000_5
cms,hrac_classification.csv,hrac_code,"medium",2,0,0,543,1.0,1.0,1.0,1.0,7.852952241897583,0.7,chembl_1000_5
cms_sampling,hrac_classification.csv,hrac_code,"medium",2,0,0,543,1.0,1.0,1.0,1.0,3.9086403846740723,0.7,chembl_1000_5
cms_earlystopping,hrac_classification.csv,hrac_code,"medium",2,0,0,543,1.0,1.0,1.0,1.0,0.4186544418334961,0.7,chembl_1000_5
cms_minhash,hrac_classification.csv,hrac_code,"medium",2,0,0,543,1.0,1.0,1.0,1.0,0.0229036808013916,0.7,chembl_1000_5
cms_minhash_lsh,hrac_classification.csv,hrac_code,"medium",2,0,0,543,1.0,1.0,1.0,1.0,0.0004668235778808594,0.7,chembl_1000_5
cms,go_classification.csv,class_level,"high",1,0,0,544,1.0,1.0,1.0,1.0,7.855570077896118,0.7,chembl_1000_5
cms_sampling,go_classification.csv,class_level,"high",1,0,0,544,1.0,1.0,1.0,1.0,3.903964042663574,0.7,chembl_1000_5
cms_earlystopping,go_classification.csv,class_level,"high",1,0,0,544,1.0,1.0,1.0,1.0,0.4933745861053467,0.7,chembl_1000_5
cms_minhash,go_classification.csv,class_level,"high",1,0,0,544,1.0,1.0,1.0,1.0,0.02286553382873535,0.7,chembl_1000_5
cms_minhash_lsh,go_classification.csv,class_level,"high",1,0,0,544,1.0,1.0,1.0,1.0,0.00042438507080078125,0.7,chembl_1000_5
cms,chembl_release.csv,chembl_release_id,"high",1,0,0,544,1.0,1.0,1.0,1.0,7.857255220413208,0.7,chembl_1000_5
cms_sampling,chembl_release.csv,chembl_release_id,"high",1,0,0,544,1.0,1.0,1.0,1.0,3.921259641647339,0.7,chembl_1000_5
cms_earlystopping,chembl_release.csv,chembl_release_id,"high",1,0,0,544,1.0,1.0,1.0,1.0,0.554377555847168,0.7,chembl_1000_5
cms_minhash,chembl_release.csv,chembl_release_id,"high",1,0,0,544,1.0,1.0,1.0,1.0,0.022000551223754883,0.7,chembl_1000_5
cms_minhash_lsh,chembl_release.csv,chembl_release_id,"high",1,0,0,544,1.0,1.0,1.0,1.0,0.00043773651123046875,0.7,chembl_1000_5
cms,metabolism.csv,enzyme_name,"high",1,0,0,544,1.0,1.0,1.0,1.0,7.902970790863037,0.7,chembl_1000_5
cms_sampling,metabolism.csv,enzyme_name,"high",1,0,0,544,1.0,1.0,1.0,1.0,3.937675714492798,0.7,chembl_1000_5
cms_earlystopping,metabolism.csv,enzyme_name,"high",1,0,0,544,1.0,1.0,1.0,1.0,0.4097323417663574,0.7,chembl_1000_5
cms_minhash,metabolism.csv,enzyme_name,"high",1,0,0,544,1.0,1.0,1.0,1.0,0.024152278900146484,0.7,chembl_1000_5
cms_minhash_lsh,metabolism.csv,enzyme_name,"high",1,0,0,544,1.0,1.0,1.0,1.0,0.0004057884216308594,0.7,chembl_1000_5
cms,irac_classification.csv,active_ingredient,"high",1,0,0,544,1.0,1.0,1.0,1.0,7.890190362930298,0.7,chembl_1000_5
cms_sampling,irac_classification.csv,active_ingredient,"high",1,0,0,544,1.0,1.0,1.0,1.0,3.89452862739563,0.7,chembl_1000_5
cms_earlystopping,irac_classification.csv,active_ingredient,"high",1,0,0,544,1.0,1.0,1.0,1.0,0.7823827266693115,0.7,chembl_1000_5
cms_minhash,irac_classification.csv,active_ingredient,"high",1,0,0,544,1.0,1.0,1.0,1.0,0.026237964630126953,0.7,chembl_1000_5
cms_minhash_lsh,irac_classification.csv,active_ingredient,"high",1,0,0,544,1.0,1.0,1.0,1.0,0.00041365623474121094,0.7,chembl_1000_5
cms,hrac_classification.csv,hrac_class_id,"low",4,0,0,541,1.0,1.0,1.0,1.0,7.603062391281128,0.7,chembl_1000_5
cms_sampling,hrac_classification.csv,hrac_class_id,"low",4,0,0,541,1.0,1.0,1.0,1.0,3.7852697372436523,0.7,chembl_1000_5
cms_earlystopping,hrac_classification.csv,hrac_class_id,"low",4,0,0,541,1.0,1.0,1.0,1.0,1.2790336608886719,0.7,chembl_1000_5
cms_minhash,hrac_classification.csv,hrac_class_id,"low",4,0,0,541,1.0,1.0,1.0,1.0,0.022076845169067383,0.7,chembl_1000_5
cms_minhash_lsh,hrac_classification.csv,hrac_class_id,"low",4,0,0,541,1.0,1.0,1.0,1.0,0.00041031837463378906,0.7,chembl_1000_5
cms,bio_component_sequences.csv,sequence,"high",1,0,0,544,1.0,1.0,1.0,1.0,6.68375825881958,0.7,chembl_1000_5
cms_sampling,bio_component_sequences.csv,sequence,"high",1,0,0,544,1.0,1.0,1.0,1.0,3.315711259841919,0.7,chembl_1000_5
cms_earlystopping,bio_component_sequences.csv,sequence,"high",1,0,0,544,1.0,1.0,1.0,1.0,1.973564863204956,0.7,chembl_1000_5
cms_minhash,bio_component_sequences.csv,sequence,"high",1,0,0,544,1.0,1.0,1.0,1.0,0.03142976760864258,0.7,chembl_1000_5
cms_minhash_lsh,bio_component_sequences.csv,sequence,"high",1,0,0,544,1.0,1.0,1.0,1.0,0.0012793540954589844,0.7,chembl_1000_5
cms,molecule_frac_classification.csv,molregno,"high",1,0,0,544,1.0,1.0,1.0,1.0,8.174072742462158,0.7,chembl_1000_5
cms_sampling,molecule_frac_classification.csv,molregno,"high",1,0,0,544,1.0,1.0,1.0,1.0,3.961411476135254,0.7,chembl_1000_5
cms_earlystopping,molecule_frac_classification.csv,molregno,"high",1,0,0,544,1.0,1.0,1.0,1.0,0.5854978561401367,0.7,chembl_1000_5
cms_minhash,molecule_frac_classification.csv,molregno,"high",1,0,0,544,1.0,1.0,1.0,1.0,0.022610187530517578,0.7,chembl_1000_5
cms_minhash_lsh,molecule_frac_classification.csv,molregno,"high",1,0,0,544,1.0,1.0,1.0,1.0,0.0003800392150878906,0.7,chembl_1000_5
cms,go_classification.csv,path,"high",1,0,0,544,1.0,1.0,1.0,1.0,7.657706260681152,0.7,chembl_1000_5
cms_sampling,go_classification.csv,path,"high",1,0,0,544,1.0,1.0,1.0,1.0,3.83050799369812,0.7,chembl_1000_5
cms_earlystopping,go_classification.csv,path,"high",1,0,0,544,1.0,1.0,1.0,1.0,1.3085062503814697,0.7,chembl_1000_5
cms_minhash,go_classification.csv,path,"high",1,0,0,544,1.0,1.0,1.0,1.0,0.024018526077270508,0.7,chembl_1000_5
cms_minhash_lsh,go_classification.csv,path,"high",1,0,0,544,1.0,1.0,1.0,1.0,0.00038433074951171875,0.7,chembl_1000_5
cms,research_companies.csv,res_stem_id,"medium",4,0,0,541,1.0,1.0,1.0,1.0,7.5159759521484375,0.7,chembl_1000_5
cms_sampling,research_companies.csv,res_stem_id,"medium",4,0,0,541,1.0,1.0,1.0,1.0,3.7197349071502686,0.7,chembl_1000_5
cms_earlystopping,research_companies.csv,res_stem_id,"medium",4,0,0,541,1.0,1.0,1.0,1.0,1.8098218441009521,0.7,chembl_1000_5
cms_minhash,research_companies.csv,res_stem_id,"medium",4,0,0,541,1.0,1.0,1.0,1.0,0.023090600967407227,0.7,chembl_1000_5
cms_minhash_lsh,research_companies.csv,res_stem_id,"medium",4,0,0,541,1.0,1.0,1.0,1.0,0.0003647804260253906,0.7,chembl_1000_5
cms,molecule_irac_classification.csv,irac_class_id,"medium",2,0,0,543,1.0,1.0,1.0,1.0,8.13454556465149,0.7,chembl_1000_5
cms_sampling,molecule_irac_classification.csv,irac_class_id,"medium",2,0,0,543,1.0,1.0,1.0,1.0,4.031054496765137,0.7,chembl_1000_5
cms_earlystopping,molecule_irac_classification.csv,irac_class_id,"medium",2,0,0,543,1.0,1.0,1.0,1.0,1.0173990726470947,0.7,chembl_1000_5
cms_minhash,molecule_irac_classification.csv,irac_class_id,"medium",2,0,0,543,1.0,1.0,1.0,1.0,0.022646427154541016,0.7,chembl_1000_5
cms_minhash_lsh,molecule_irac_classification.csv,irac_class_id,"medium",2,0,0,543,1.0,1.0,1.0,1.0,0.0006740093231201172,0.7,chembl_1000_5
cms,organism_class.csv,l2,"high",1,0,0,544,1.0,1.0,1.0,1.0,7.665200233459473,0.7,chembl_1000_5
cms_sampling,organism_class.csv,l2,"high",1,0,0,544,1.0,1.0,1.0,1.0,3.8055832386016846,0.7,chembl_1000_5
cms_earlystopping,organism_class.csv,l2,"high",1,0,0,544,1.0,1.0,1.0,1.0,0.39442968368530273,0.7,chembl_1000_5
