query_file,query_column,query_selectivity,lsh_25,lsh_50,lsh_75,lsh_100,search_25,search_50,search_75,search_100,number_of_columns_25,number_of_columns_50,number_of_columns_75,number_of_columns_100,dataset
hrac_classification.csv,hrac_code,medium,0.00017952919006347656,0.0003120899200439453,0.00029754638671875,0.00031757354736328125,4.7206878662109375e-05,3.910064697265625e-05,7.319450378417969e-05,6.866455078125e-05,137,258,409,545,chembl
molecule_irac_classification.csv,irac_class_id,medium,0.00017380714416503906,0.0001957416534423828,0.00032019615173339844,0.00036907196044921875,2.5987625122070312e-05,7.009506225585938e-05,0.00023317337036132812,0.00028705596923828125,121,269,410,545,chembl
research_companies.csv,res_stem_id,medium,0.0003116130828857422,0.0001971721649169922,0.00021648406982421875,0.00023365020751953125,7.43865966796875e-05,2.4080276489257812e-05,8.630752563476562e-05,0.0001347064971923828,136,273,417,545,chembl
variant_sequences.csv,variant_id,medium,0.0001990795135498047,0.00030517578125,0.0002262592315673828,0.00023627281188964844,0.0001685619354248047,0.0003440380096435547,0.00031495094299316406,0.0004258155822753906,153,280,416,545,chembl
biotherapeutic_components.csv,component_id,medium,0.00018477439880371094,0.00020384788513183594,0.00019550323486328125,0.00020813941955566406,0.00011014938354492188,0.00018715858459472656,0.0002868175506591797,0.00034499168395996094,141,252,403,545,chembl
atc_classification.csv,level5,medium,0.0001976490020751953,0.00021076202392578125,0.0002143383026123047,0.00021219253540039062,0.00020694732666015625,0.00031256675720214844,0.0005068778991699219,0.0006570816040039062,136,257,414,545,chembl
molecule_atc_classification.csv,level5,medium,0.00018286705017089844,0.0002167224884033203,0.00022149085998535156,0.0002346038818359375,0.0001270771026611328,0.00022339820861816406,0.0002818107604980469,0.0003910064697265625,145,263,401,545,chembl
metabolism.csv,met_id,medium,0.0003151893615722656,0.0003998279571533203,0.00040459632873535156,0.00040268898010253906,0.00013446807861328125,0.00030231475830078125,0.00044226646423339844,0.0005857944488525391,139,274,390,545,chembl
molecule_dictionary.csv,usan_stem,medium,0.00018644332885742188,0.000194549560546875,0.00021576881408691406,0.000209808349609375,0,2.6464462280273438e-05,4.673004150390625e-05,4.458427429199219e-05,138,282,407,545,chembl
activity_supp.csv,text_value,medium,0.0001811981201171875,0.00018930435180664062,0.00020194053649902344,0.00019049644470214844,0,3.123283386230469e-05,6.079673767089844e-05,5.173683166503906e-05,132,288,411,545,chembl
products.csv,product_id,medium,0.000194549560546875,0.0002124309539794922,0.00021457672119140625,0.000225067138671875,0.00012969970703125,0.0002932548522949219,0.00040841102600097656,0.0004718303680419922,135,277,397,545,chembl
products.csv,parenteral,medium,0.0003020763397216797,0.0002124309539794922,0.00021457672119140625,0.0002295970916748047,0,4.696846008300781e-05,4.57763671875e-05,6.723403930664062e-05,139,259,395,545,chembl
products.csv,topical,medium,0.00020551681518554688,0.0002052783966064453,0.00020194053649902344,0.00020503997802734375,4.744529724121094e-05,2.4080276489257812e-05,2.47955322265625e-05,4.601478576660156e-05,149,258,400,545,chembl
activity_supp.csv,standard_text_value,medium,0.0001780986785888672,0.00019741058349609375,0.00020885467529296875,0.00019502639770507812,0,3.1948089599609375e-05,3.504753112792969e-05,5.245208740234375e-05,153,273,414,545,chembl
activities.csv,text_value,medium,0.00017452239990234375,0.00016570091247558594,0.0001926422119140625,0.0001735687255859375,2.3365020751953125e-05,4.38690185546875e-05,4.7206878662109375e-05,4.57763671875e-05,149,265,405,545,chembl
irac_classification.csv,active_ingredient,high,0.0001690387725830078,0.00018978118896484375,0.0001983642578125,0.0002124309539794922,0,2.4318695068359375e-05,2.4557113647460938e-05,2.574920654296875e-05,146,266,431,545,chembl
chembl_release.csv,creation_date,high,0.00016570091247558594,0.0001850128173828125,0.00018644332885742188,0.000186920166015625,0,0,2.6941299438476562e-05,2.5987625122070312e-05,139,276,401,545,chembl
chembl_release.csv,chembl_release_id,high,0.00016617774963378906,0.00018334388732910156,0.00019598007202148438,0.0001804828643798828,0,4.7206878662109375e-05,4.673004150390625e-05,4.4345855712890625e-05,150,270,417,545,chembl
relationship_type.csv,relationship_type,high,0.0001575946807861328,0.00018286705017089844,0.0002052783966064453,0.00019288063049316406,0,2.5987625122070312e-05,2.7418136596679688e-05,2.5510787963867188e-05,125,267,421,545,chembl
molecule_frac_classification.csv,molregno,high,0.0001609325408935547,0.00017523765563964844,0.00018644332885742188,0.00020694732666015625,0,0,2.5272369384765625e-05,2.5033950805664062e-05,141,263,410,545,chembl
go_classification.csv,class_level,high,0.0001666545867919922,0.0001785755157470703,0.000179290771484375,0.0002052783966064453,0,0,2.574920654296875e-05,2.6702880859375e-05,148,286,403,545,chembl
go_classification.csv,path,high,0.0001690387725830078,0.00018286705017089844,0.00017905235290527344,0.0002167224884033203,0,0,0,2.8133392333984375e-05,145,289,415,545,chembl
metabolism.csv,enzyme_name,high,0.00016736984252929688,0.00017571449279785156,0.00020241737365722656,0.0002148151397705078,0,0,2.7418136596679688e-05,2.6702880859375e-05,139,268,423,545,chembl
bio_component_sequences.csv,sequence,high,0.00017905235290527344,0.00020313262939453125,0.00018262863159179688,0.00018835067749023438,4.458427429199219e-05,7.033348083496094e-05,8.249282836914062e-05,0.00010037422180175781,128,278,420,545,chembl
organism_class.csv,l2,high,0.0001704692840576172,0.00018525123596191406,0.00017714500427246094,0.00019860267639160156,0,0,0,2.5987625122070312e-05,117,283,418,545,chembl
protein_class_synonyms.csv,protein_class_id,high,0.0001621246337890625,0.0001926422119140625,0.00021123886108398438,0.00019097328186035156,0,3.0279159545898438e-05,2.5272369384765625e-05,2.384185791015625e-05,133,262,412,545,chembl
biotherapeutics.csv,helm_notation,high,0.0001811981201171875,0.00019431114196777344,0.00020456314086914062,0.000232696533203125,0.00022482872009277344,0.00036334991455078125,0.0006277561187744141,0.0008060932159423828,116,278,406,545,chembl
products.csv,innovator_company,high,0.00017786026000976562,0.00020170211791992188,0.00021457672119140625,0.00020956993103027344,0,2.47955322265625e-05,2.7418136596679688e-05,2.5033950805664062e-05,121,295,415,545,chembl
molecule_dictionary.csv,first_approval,high,0.0001506805419921875,0.00015854835510253906,0.0001933574676513672,0.0001761913299560547,0,2.2649765014648438e-05,4.363059997558594e-05,4.220008850097656e-05,151,276,412,545,chembl
products.csv,route,high,0.00017547607421875,0.00017905235290527344,0.00020241737365722656,0.00018787384033203125,2.384185791015625e-05,2.2411346435546875e-05,2.4080276489257812e-05,2.2411346435546875e-05,138,272,420,545,chembl
hrac_classification.csv,hrac_class_id,low,0.00017023086547851562,0.0001900196075439453,0.00020599365234375,0.00019741058349609375,2.3126602172851562e-05,0.0001323223114013672,0.0001399517059326172,0.000209808349609375,140,271,391,545,chembl
molecule_irac_classification.csv,mol_irac_id,low,0.0001766681671142578,0.00019073486328125,0.00020003318786621094,0.00020933151245117188,4.506111145019531e-05,0.00012302398681640625,0.000156402587890625,0.00020503997802734375,137,281,411,545,chembl
irac_classification.csv,irac_class_id,low,0.0001819133758544922,0.0001780986785888672,0.00020074844360351562,0.0002105236053466797,8.535385131835938e-05,4.458427429199219e-05,0.00016617774963378906,0.00021219253540039062,153,290,409,545,chembl
activity_stds_lookup.csv,std_act_id,low,0.00016045570373535156,0.0001983642578125,0.0001919269561767578,0.0001850128173828125,2.193450927734375e-05,9.107589721679688e-05,0.00012755393981933594,0.0002086162567138672,143,274,392,545,chembl
molecule_hrac_classification.csv,mol_hrac_id,low,0.00017642974853515625,0.00018835067749023438,0.0002155303955078125,0.00023031234741210938,4.458427429199219e-05,0.00010609626770019531,0.00018715858459472656,0.0002143383026123047,126,268,413,545,chembl
research_stem.csv,res_stem_id,low,0.00019478797912597656,0.00019431114196777344,0.00021648406982421875,0.00023293495178222656,4.6253204345703125e-05,4.649162292480469e-05,0.0002067089080810547,0.0002472400665283203,134,274,429,545,chembl
research_companies.csv,co_stem_id,low,0.00017786026000976562,0.00019812583923339844,0.00022101402282714844,0.00022220611572265625,0,4.744529724121094e-05,0.00012993812561035156,0.00015211105346679688,132,272,419,545,chembl
assay_classification.csv,assay_class_id,low,0.00017762184143066406,0.00020456314086914062,0.00020194053649902344,0.00019788742065429688,6.842613220214844e-05,0.00010752677917480469,0.0002300739288330078,0.0002491474151611328,150,263,415,545,chembl
molecule_frac_classification.csv,mol_frac_id,low,0.0003294944763183594,0.00034117698669433594,0.00019073486328125,0.00018739700317382812,0.00012063980102539062,0.00015878677368164062,0.000152587890625,0.00022363662719726562,135,238,410,545,chembl
drug_mechanism.csv,molecular_mechanism,low,0.00017833709716796875,0.00019741058349609375,0.0001995563507080078,0.00018906593322753906,2.384185791015625e-05,6.580352783203125e-05,6.651878356933594e-05,8.535385131835938e-05,122,288,414,545,chembl
drug_mechanism.csv,direct_interaction,low,0.00018596649169921875,0.00018906593322753906,0.0002009868621826172,0.00020551681518554688,2.384185791015625e-05,2.4080276489257812e-05,8.58306884765625e-05,8.511543273925781e-05,137,278,397,545,chembl
target_components.csv,homologue,low,0.00018525123596191406,0.0002014636993408203,0.00022029876708984375,0.00020599365234375,2.3365020751953125e-05,6.67572021484375e-05,0.00010776519775390625,0.00010919570922851562,142,267,412,545,chembl
product_patents.csv,delist_flag,low,0.0001690387725830078,0.00019669532775878906,0.00021696090698242188,0.00020623207092285156,2.4318695068359375e-05,4.601478576660156e-05,4.6253204345703125e-05,9.894371032714844e-05,136,266,405,545,chembl
product_patents.csv,drug_substance_flag,low,0.000179290771484375,0.00021195411682128906,0.0002129077911376953,0.000202178955078125,4.553794860839844e-05,6.651878356933594e-05,8.7738037109375e-05,0.00011301040649414062,129,274,419,545,chembl
assays.csv,assay_group,low,0.0001678466796875,0.00016999244689941406,0.0001881122589111328,0.0001723766326904297,2.3365020751953125e-05,0,2.4080276489257812e-05,2.2172927856445312e-05,122,269,390,545,chembl
