cms,hrac_classification.csv,hrac_code,medium,2,0,0,543,1.0,1.0,1.0,1.0,6.483731031417847,0.5,chembl
cms_sampling,hrac_classification.csv,hrac_code,medium,2,0,0,543,1.0,1.0,1.0,1.0,3.217956066131592,0.5,chembl
cms_earlystopping,hrac_classification.csv,hrac_code,medium,2,0,0,543,1.0,1.0,1.0,1.0,0.34570956230163574,0.5,chembl
cms_minhash,hrac_classification.csv,hrac_code,medium,2,0,0,543,1.0,1.0,1.0,1.0,0.012010335922241211,0.5,chembl
cms_minhash_lsh,hrac_classification.csv,hrac_code,medium,2,0,0,543,1.0,1.0,1.0,1.0,0.0002765655517578125,0.5,chembl
cms,research_companies.csv,res_stem_id,medium,5,0,0,540,1.0,1.0,1.0,1.0,6.478985548019409,0.5,chembl
cms_sampling,research_companies.csv,res_stem_id,medium,5,0,0,540,1.0,1.0,1.0,1.0,3.2131905555725098,0.5,chembl
cms_earlystopping,research_companies.csv,res_stem_id,medium,5,0,0,540,1.0,1.0,1.0,1.0,1.3950507640838623,0.5,chembl
cms_minhash,research_companies.csv,res_stem_id,medium,5,0,0,540,1.0,1.0,1.0,1.0,0.015290975570678711,0.5,chembl
cms_minhash_lsh,research_companies.csv,res_stem_id,medium,5,0,0,540,1.0,1.0,1.0,1.0,0.0007491111755371094,0.5,chembl
cms,molecule_atc_classification.csv,level5,medium,2,1,0,542,0.998165137614679,0.6666666666666666,1.0,0.8,6.4554784297943115,0.5,chembl
cms_sampling,molecule_atc_classification.csv,level5,medium,2,1,0,542,0.998165137614679,0.6666666666666666,1.0,0.8,3.2098913192749023,0.5,chembl
cms_earlystopping,molecule_atc_classification.csv,level5,medium,2,1,0,542,0.998165137614679,0.6666666666666666,1.0,0.8,1.7826261520385742,0.5,chembl
cms_minhash,molecule_atc_classification.csv,level5,medium,2,1,0,542,0.998165137614679,0.6666666666666666,1.0,0.8,0.023500919342041016,0.5,chembl
cms_minhash_lsh,molecule_atc_classification.csv,level5,medium,2,1,0,542,0.998165137614679,0.6666666666666666,1.0,0.8,0.0018603801727294922,0.5,chembl
cms,variant_sequences.csv,variant_id,medium,6,2,0,537,0.9963302752293578,0.75,1.0,0.8571428571428571,6.459817409515381,0.5,chembl
cms_sampling,variant_sequences.csv,variant_id,medium,6,2,0,537,0.9963302752293578,0.75,1.0,0.8571428571428571,3.1933999061584473,0.5,chembl
cms_earlystopping,variant_sequences.csv,variant_id,medium,6,2,0,537,0.9963302752293578,0.75,1.0,0.8571428571428571,1.736048698425293,0.5,chembl
cms_minhash,variant_sequences.csv,variant_id,medium,6,2,0,537,0.9963302752293578,0.75,1.0,0.8571428571428571,0.020123720169067383,0.5,chembl
cms_minhash_lsh,variant_sequences.csv,variant_id,medium,6,2,0,537,0.9963302752293578,0.75,1.0,0.8571428571428571,0.001581430435180664,0.5,chembl
